Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity
Pontiac,Solstice,2008.0,premium unleaded (required),260.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,28.0,19.0,NaN
Pontiac,Solstice,2008.0,premium unleaded (required),260.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,28.0,19.0,210.0
Pontiac,Solstice,2008.0,regular unleaded,173.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,25.0,19.0,210.0
Pontiac,Solstice,2009.0,premium unleaded (recommended),173.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,25.0,19.0,210.0
Pontiac,Solstice,NaN,premium unleaded (recommended),260.0,NaN,MANUAL,rear wheel drive,2.0,Compact,Coupe,28.0,19.0,210.0
NaN,Solstice,2009.0,premium unleaded (recommended),173.0,NaN,MANUAL,rear wheel drive,2.0,Compact,Convertible,25.0,19.0,210.0
Pontiac,NaN,2009.0,premium unleaded (recommended),173.0,4.0,MANUAL,rear wheel drive,2.0,Compact,NaN,25.0,19.0,210.0
Pontiac,Solstice,2009.0,premium unleaded (recommended),260.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,28.0,19.0,NaN
Hyundai,Sonata Hybrid,2015.0,regular unleaded,199.0,4.0,NaN,front wheel drive,4.0,Midsize,Sedan,40.0,36.0,1439.0
Hyundai,Sonata Hybrid,2015.0,regular unleaded,199.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,40.0,36.0,NaN
Hyundai,Sonata Hybrid,2016.0,regular unleaded,193.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,44.0,40.0,1439.0
Hyundai,Sonata Hybrid,NaN,regular unleaded,193.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,43.0,39.0,1439.0
Hyundai,Sonata Hybrid,2016.0,regular unleaded,193.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,43.0,39.0,1439.0
Hyundai,Sonata Hybrid,2017.0,regular unleaded,193.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,45.0,39.0,1439.0
Hyundai,Sonata Hybrid,2017.0,regular unleaded,193.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,NaN,43.0,38.0,1439.0
Hyundai,Sonata Hybrid,2017.0,regular unleaded,193.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,43.0,38.0,1439.0
Hyundai,Sonata,2015.0,NaN,185.0,4.0,NaN,front wheel drive,4.0,Midsize,Sedan,35.0,24.0,1439.0
Hyundai,Sonata,2015.0,regular unleaded,185.0,NaN,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,35.0,24.0,1439.0
Hyundai,Sonata,2015.0,regular unleaded,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32.0,23.0,1439.0
Hyundai,Sonata,2015.0,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,35.0,24.0,1439.0
Hyundai,Sonata,2015.0,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,35.0,24.0,1439.0
Hyundai,Sonata,2015.0,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,35.0,24.0,1439.0
Hyundai,Sonata,2015.0,regular unleaded,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31.0,21.0,1439.0
Hyundai,Sonata,2015.0,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,37.0,25.0,1439.0
Hyundai,Sonata,2015.0,regular unleaded,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31.0,21.0,1439.0
Hyundai,Sonata,2015.0,regular unleaded,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32.0,23.0,1439.0
Hyundai,Sonata,2015.0,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,37.0,25.0,1439.0
Hyundai,Sonata,2015.0,regular unleaded,185.0,NaN,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,35.0,24.0,1439.0
Hyundai,Sonata,2015.0,regular unleaded,177.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,38.0,28.0,1439.0
Hyundai,Sonata,2016.0,regular unleaded,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32.0,23.0,1439.0
Hyundai,Sonata,2016.0,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36.0,25.0,1439.0
Hyundai,Sonata,2016.0,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36.0,25.0,1439.0
Hyundai,Sonata,2016.0,regular unleaded,185.0,4.0,NaN,front wheel drive,4.0,Midsize,Sedan,38.0,25.0,1439.0
Hyundai,Sonata,2016.0,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,NaN,36.0,25.0,1439.0
Hyundai,Sonata,2016.0,regular unleaded,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31.0,21.0,1439.0
NaN,Sonata,2016.0,regular unleaded,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32.0,23.0,1439.0
Hyundai,Sonata,2016.0,regular unleaded,178.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,38.0,28.0,1439.0
Hyundai,Sonata,2016.0,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36.0,25.0,1439.0
Hyundai,Sonata,2016.0,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,38.0,25.0,1439.0
Hyundai,Sonata,2016.0,regular unleaded,178.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,NaN,Sedan,38.0,28.0,1439.0
Hyundai,Sonata,2017.0,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36.0,25.0,1439.0
Hyundai,NaN,2017.0,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36.0,25.0,NaN
Hyundai,Sonata,2017.0,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36.0,25.0,1439.0
Hyundai,Sonata,2017.0,regular unleaded,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31.0,22.0,1439.0
Hyundai,Sonata,2017.0,regular unleaded,185.0,NaN,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36.0,25.0,1439.0
Hyundai,Sonata,2017.0,NaN,178.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,NaN,36.0,28.0,1439.0
Hyundai,Sonata,2017.0,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,NaN,Sedan,36.0,25.0,1439.0
Hyundai,Sonata,2017.0,regular unleaded,185.0,NaN,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36.0,25.0,1439.0
Hyundai,Sonata,2017.0,regular unleaded,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31.0,22.0,1439.0
Hyundai,Sonata,2017.0,regular unleaded,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31.0,22.0,1439.0
Hyundai,Sonata,2017.0,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,NaN,Sedan,36.0,25.0,1439.0
Hyundai,Sonata,2017.0,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36.0,25.0,1439.0
Chevrolet,Sonic,2015.0,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,35.0,NaN,1385.0
Chevrolet,Sonic,2015.0,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,33.0,25.0,1385.0
Chevrolet,Sonic,2015.0,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,35.0,25.0,1385.0
Chevrolet,Sonic,2015.0,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,40.0,29.0,1385.0
Chevrolet,Sonic,2015.0,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,33.0,25.0,1385.0
Chevrolet,Sonic,2015.0,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,35.0,26.0,1385.0
Chevrolet,Sonic,2015.0,regular unleaded,138.0,NaN,MANUAL,front wheel drive,4.0,Compact,Sedan,40.0,29.0,1385.0
Chevrolet,Sonic,2015.0,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,35.0,25.0,1385.0
Chevrolet,Sonic,2015.0,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,35.0,25.0,NaN
Chevrolet,Sonic,2015.0,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,37.0,27.0,1385.0
Chevrolet,Sonic,2015.0,regular unleaded,138.0,4.0,NaN,front wheel drive,4.0,Compact,4dr Hatchback,34.0,27.0,1385.0
Chevrolet,Sonic,2015.0,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,35.0,26.0,1385.0
Chevrolet,Sonic,2015.0,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,NaN,Compact,4dr Hatchback,37.0,27.0,1385.0
Chevrolet,Sonic,2015.0,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,34.0,27.0,1385.0
Chevrolet,Sonic,2015.0,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,35.0,26.0,1385.0
NaN,Sonic,2015.0,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,35.0,26.0,1385.0
Chevrolet,Sonic,2016.0,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,35.0,26.0,1385.0
Chevrolet,Sonic,2016.0,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,34.0,27.0,1385.0
Chevrolet,Sonic,2016.0,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,35.0,24.0,1385.0
Chevrolet,Sonic,2016.0,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,35.0,24.0,1385.0
Chevrolet,Sonic,2016.0,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,37.0,27.0,1385.0
Chevrolet,Sonic,2016.0,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,35.0,26.0,1385.0
Chevrolet,Sonic,2016.0,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,37.0,27.0,1385.0
Chevrolet,Sonic,2016.0,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,NaN,4dr Hatchback,34.0,27.0,1385.0
Chevrolet,Sonic,2016.0,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,33.0,25.0,1385.0
Chevrolet,Sonic,2016.0,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,35.0,26.0,1385.0
Chevrolet,Sonic,2016.0,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,35.0,24.0,1385.0
Chevrolet,Sonic,NaN,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,35.0,26.0,1385.0
Chevrolet,Sonic,2016.0,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,35.0,24.0,1385.0
Chevrolet,Sonic,2016.0,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,33.0,NaN,1385.0
Chevrolet,Sonic,2017.0,regular unleaded,NaN,4.0,NaN,front wheel drive,4.0,Compact,Sedan,34.0,24.0,1385.0
Chevrolet,Sonic,2017.0,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,36.0,27.0,1385.0
Chevrolet,Sonic,2017.0,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33.0,25.0,1385.0
Chevrolet,Sonic,2017.0,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,34.0,24.0,1385.0
Chevrolet,Sonic,NaN,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,34.0,24.0,1385.0
Chevrolet,Sonic,2017.0,regular unleaded,138.0,NaN,NaN,front wheel drive,4.0,Compact,Sedan,36.0,NaN,1385.0
Chevrolet,Sonic,2017.0,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,39.0,28.0,1385.0
Chevrolet,Sonic,2017.0,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,39.0,28.0,1385.0
Chevrolet,Sonic,2017.0,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,39.0,28.0,1385.0
Chevrolet,Sonic,2017.0,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,NaN,Sedan,33.0,25.0,1385.0
GMC,Sonoma,2002.0,regular unleaded,NaN,NaN,AUTOMATIC,rear wheel drive,2.0,Compact,Regular Cab Pickup,NaN,15.0,549.0
GMC,Sonoma,2002.0,flex-fuel (unleaded/E85),120.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,25.0,19.0,549.0
GMC,Sonoma,2002.0,regular unleaded,190.0,6.0,AUTOMATIC,four wheel drive,3.0,Compact,Extended Cab Pickup,18.0,14.0,549.0
GMC,Sonoma,2002.0,flex-fuel (unleaded/E85),120.0,4.0,AUTOMATIC,rear wheel drive,3.0,Compact,Extended Cab Pickup,23.0,17.0,549.0
GMC,Sonoma,2002.0,flex-fuel (unleaded/E85),120.0,4.0,MANUAL,rear wheel drive,3.0,Compact,Extended Cab Pickup,25.0,19.0,549.0
GMC,Sonoma,2002.0,regular unleaded,190.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,18.0,14.0,549.0
GMC,Sonoma,2002.0,flex-fuel (unleaded/E85),120.0,4.0,AUTOMATIC,rear wheel drive,2.0,Compact,Regular Cab Pickup,23.0,17.0,549.0
GMC,Sonoma,2002.0,flex-fuel (unleaded/E85),120.0,4.0,AUTOMATIC,rear wheel drive,2.0,Compact,Regular Cab Pickup,23.0,17.0,549.0
GMC,Sonoma,2002.0,regular unleaded,NaN,6.0,MANUAL,four wheel drive,3.0,Compact,Extended Cab Pickup,16.0,12.0,549.0
GMC,Sonoma,2003.0,flex-fuel (unleaded/E85),120.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,25.0,19.0,549.0
GMC,Sonoma,2003.0,flex-fuel (unleaded/E85),120.0,4.0,MANUAL,rear wheel drive,3.0,Compact,Extended Cab Pickup,25.0,19.0,549.0
GMC,Sonoma,2003.0,regular unleaded,190.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,18.0,14.0,549.0
GMC,Sonoma,2003.0,regular unleaded,190.0,6.0,MANUAL,four wheel drive,3.0,Compact,Extended Cab Pickup,17.0,12.0,549.0
GMC,Sonoma,2003.0,flex-fuel (unleaded/E85),NaN,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,25.0,19.0,549.0
GMC,Sonoma,2003.0,flex-fuel (unleaded/E85),120.0,4.0,AUTOMATIC,rear wheel drive,NaN,Compact,Regular Cab Pickup,23.0,17.0,NaN
GMC,Sonoma,2003.0,regular unleaded,190.0,6.0,MANUAL,four wheel drive,3.0,Compact,Extended Cab Pickup,17.0,12.0,549.0
GMC,Sonoma,2003.0,flex-fuel (unleaded/E85),120.0,4.0,AUTOMATIC,rear wheel drive,2.0,Compact,Regular Cab Pickup,23.0,17.0,549.0
GMC,Sonoma,2003.0,flex-fuel (unleaded/E85),120.0,4.0,MANUAL,rear wheel drive,3.0,Compact,Extended Cab Pickup,25.0,19.0,NaN
Kia,Sorento,2015.0,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24.0,18.0,1720.0
Kia,Sorento,2015.0,regular unleaded,NaN,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27.0,20.0,1720.0
Kia,Sorento,2015.0,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25.0,18.0,1720.0
NaN,Sorento,2015.0,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25.0,18.0,1720.0
Kia,Sorento,2015.0,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24.0,18.0,1720.0
Kia,Sorento,2015.0,regular unleaded,290.0,6.0,AUTOMATIC,NaN,4.0,NaN,4dr SUV,25.0,18.0,1720.0
Kia,Sorento,2015.0,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24.0,18.0,1720.0
Kia,Sorento,2015.0,regular unleaded,191.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25.0,19.0,1720.0
Kia,Sorento,2015.0,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25.0,18.0,1720.0
Kia,Sorento,2015.0,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24.0,18.0,1720.0
Kia,Sorento,2016.0,NaN,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,26.0,18.0,1720.0
Kia,Sorento,2016.0,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26.0,21.0,1720.0
NaN,Sorento,2016.0,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26.0,18.0,1720.0
Kia,Sorento,2016.0,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,26.0,18.0,1720.0
Kia,Sorento,2016.0,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23.0,17.0,1720.0
Kia,Sorento,2016.0,regular unleaded,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25.0,19.0,1720.0
Kia,Sorento,2016.0,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,29.0,21.0,1720.0
Kia,Sorento,2016.0,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23.0,17.0,1720.0
Kia,Sorento,2016.0,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,26.0,18.0,1720.0
Kia,Sorento,2016.0,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,29.0,21.0,1720.0
Kia,Sorento,2016.0,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,26.0,18.0,1720.0
Kia,Sorento,NaN,regular unleaded,240.0,NaN,AUTOMATIC,NaN,4.0,Midsize,4dr SUV,27.0,20.0,1720.0
Kia,Sorento,2016.0,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26.0,18.0,1720.0
Kia,Sorento,2016.0,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,NaN,4dr SUV,27.0,20.0,1720.0
Kia,Sorento,2016.0,regular unleaded,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25.0,19.0,1720.0
Kia,Sorento,2017.0,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25.0,NaN,1720.0
Kia,Sorento,2017.0,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25.0,18.0,1720.0
Kia,Sorento,2017.0,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25.0,18.0,1720.0
Kia,Sorento,2017.0,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23.0,17.0,1720.0
Kia,Sorento,2017.0,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27.0,20.0,1720.0
Kia,Sorento,2017.0,regular unleaded,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25.0,18.0,1720.0
Kia,Sorento,2017.0,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23.0,17.0,1720.0
Kia,Sorento,2017.0,NaN,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25.0,18.0,1720.0
Kia,Sorento,2017.0,regular unleaded,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25.0,18.0,1720.0
Kia,Sorento,2017.0,NaN,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,28.0,21.0,1720.0
Kia,Sorento,2017.0,regular unleaded,NaN,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25.0,18.0,1720.0
Kia,Sorento,2017.0,regular unleaded,185.0,NaN,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,28.0,21.0,1720.0
Kia,Sorento,2017.0,regular unleaded,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25.0,19.0,1720.0
Kia,NaN,2015.0,NaN,NaN,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,Wagon,92.0,120.0,1720.0
Kia,Soul EV,2015.0,NaN,NaN,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,Wagon,92.0,120.0,1720.0
Kia,Soul EV,2016.0,electric,NaN,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,Wagon,92.0,120.0,1720.0
Kia,NaN,2016.0,electric,NaN,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,Wagon,92.0,120.0,1720.0
Kia,Soul EV,2016.0,electric,NaN,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,Wagon,92.0,120.0,1720.0
Kia,Soul,2014.0,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,NaN,Wagon,30.0,24.0,1720.0
Kia,Soul,2014.0,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,31.0,23.0,1720.0
Kia,Soul,2014.0,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,31.0,23.0,1720.0
Kia,Soul,2014.0,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,30.0,24.0,1720.0
Kia,Soul,2015.0,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,30.0,24.0,1720.0
Kia,Soul,2015.0,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,30.0,24.0,1720.0
Kia,Soul,2015.0,regular unleaded,164.0,4.0,NaN,front wheel drive,4.0,Compact,Wagon,31.0,23.0,1720.0
Kia,Soul,2015.0,NaN,164.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,31.0,23.0,1720.0
Kia,Soul,2016.0,regular unleaded,130.0,NaN,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,30.0,24.0,1720.0
Kia,Soul,2016.0,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,30.0,24.0,1720.0
Kia,Soul,2016.0,regular unleaded,164.0,4.0,AUTOMATIC,NaN,4.0,Compact,Wagon,31.0,24.0,1720.0
Kia,Soul,2016.0,regular unleaded,164.0,4.0,AUTOMATIC,NaN,4.0,Compact,Wagon,31.0,24.0,1720.0
Chevrolet,Spark EV,2014.0,electric,140.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,4dr Hatchback,109.0,128.0,1385.0
Chevrolet,Spark EV,2014.0,electric,140.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,4dr Hatchback,109.0,128.0,1385.0
Chevrolet,Spark EV,2015.0,electric,140.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,4dr Hatchback,109.0,128.0,1385.0
Chevrolet,Spark EV,2015.0,electric,140.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,4dr Hatchback,109.0,128.0,1385.0
Chevrolet,Spark EV,2016.0,electric,140.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,4dr Hatchback,109.0,128.0,1385.0
Chevrolet,Spark EV,2016.0,electric,140.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,4dr Hatchback,109.0,128.0,1385.0
Chevrolet,Spark,2015.0,regular unleaded,84.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,39.0,31.0,1385.0
Chevrolet,Spark,2015.0,regular unleaded,84.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,39.0,30.0,1385.0
Chevrolet,Spark,2015.0,regular unleaded,84.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,39.0,31.0,1385.0
Chevrolet,Spark,2015.0,regular unleaded,84.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,39.0,31.0,1385.0
Chevrolet,Spark,2015.0,regular unleaded,NaN,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,39.0,30.0,1385.0
Chevrolet,Spark,2015.0,regular unleaded,84.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,39.0,30.0,1385.0
Chevrolet,Spark,2016.0,regular unleaded,98.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,41.0,30.0,1385.0
Chevrolet,Spark,2016.0,regular unleaded,NaN,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,41.0,31.0,1385.0
Chevrolet,Spark,2016.0,regular unleaded,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,41.0,31.0,1385.0
Chevrolet,Spark,2016.0,regular unleaded,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,41.0,31.0,1385.0
NaN,Spark,2016.0,regular unleaded,98.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,41.0,30.0,1385.0
Chevrolet,Spark,2016.0,regular unleaded,98.0,4.0,NaN,front wheel drive,4.0,Compact,4dr Hatchback,41.0,30.0,1385.0
Chevrolet,Spark,2017.0,regular unleaded,98.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,38.0,29.0,1385.0
Chevrolet,Spark,2017.0,regular unleaded,98.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,38.0,29.0,1385.0
Chevrolet,Spark,2017.0,NaN,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,38.0,30.0,NaN
Chevrolet,Spark,2017.0,regular unleaded,98.0,4.0,NaN,front wheel drive,4.0,Compact,4dr Hatchback,38.0,30.0,1385.0
