Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Lexus,RX 400h,0.62962963,regular unleaded,0.225158562,0.375,AUTOMATIC,all wheel drive,1,Midsize,4dr SUV,0.038011696,0.161538462,0.079929266,0.018983459
Lexus,RX 400h,0.62962963,premium unleaded (required),0.225158562,0.375,AUTOMATIC,front wheel drive,1,Midsize,4dr SUV,0.038011696,0.153846154,0.079929266,0.019661786
Lexus,RX 400h,0.666666667,premium unleaded (required),0.225158562,0.375,AUTOMATIC,all wheel drive,1,Midsize,4dr SUV,0.035087719,0.153846154,0.274624226,0.019419527
Lexus,RX 400h,0.666666667,premium unleaded (required),0.225158562,0.375,AUTOMATIC,all wheel drive,1,Midsize,4dr SUV,0.035087719,0.146153846,0.079929266,0.020097853
Lexus,RX 450h,0.925925926,premium unleaded (required),0.205073996,0.375,AUTOMATIC,all wheel drive,1,Midsize,4dr SUV,0.046783626,0.192307692,0.079929266,0.022103763
Lexus,RX 450h,0.925925926,premium unleaded (recommended),0.253699789,0.375,AUTOMATIC,all wheel drive,1,Midsize,4dr SUV,0.046783626,0.176923077,0.079929266,0.022782089
Lexus,RX 450h,0.962962963,premium unleaded (recommended),0.26744186,0.375,AUTOMATIC,all wheel drive,1,Midsize,4dr SUV,0.046783626,0.176923077,0.079929266,0.026670355
Lexus,RX 450h,0.962962963,premium unleaded (recommended),0.26744186,0.375,AUTOMATIC,front wheel drive,1,Midsize,4dr SUV,0.046783626,0.176923077,0.079929266,0.025018145
Lexus,RX 450h,0.962962963,premium unleaded (recommended),0.26744186,0.375,AUTOMATIC,all wheel drive,1,Midsize,4dr SUV,0.052631579,0.184615385,0.079929266,0.024339818
Lexus,RX 450h,1,premium unleaded (recommended),0.26744186,0.375,AUTOMATIC,all wheel drive,1,Midsize,4dr SUV,0.046783626,0.184615385,0.079929266,0.024727434
Lexus,RX 450h,0.740740741,premium unleaded (recommended),0.26744186,0.375,AUTOMATIC,all wheel drive,1,Midsize,4dr SUV,0.046783626,0.184615385,0.079929266,0.02640387
Mazda,RX-7,0.111111111,regular unleaded,0.21141649,0.3125,MANUAL,rear wheel drive,0,Compact,Coupe,0.032163743,0.061538462,0.103271441,0.002675999
Mazda,RX-7,0.148148148,regular unleaded,0.21141649,0.3125,MANUAL,rear wheel drive,0,Compact,Coupe,0.032163743,0.061538462,0.103271441,0.002978339
Mazda,RX-7,0.185185185,regular unleaded,0.21141649,0.3125,MANUAL,rear wheel drive,0,Compact,Coupe,0.032163743,0.061538462,0.103271441,0.003313626
Mazda,RX-8,0.703703704,premium unleaded (required),0.187103594,0.3125,AUTOMATIC,rear wheel drive,1,Compact,Coupe,0.040935673,0.069230769,0.103271441,0.014501658
Mazda,RX-8,0.703703704,premium unleaded (required),0.165961945,0.3125,MANUAL,rear wheel drive,1,Compact,Coupe,0.032163743,0.069230769,0.103271441,0.011839225
Mazda,RX-8,0.703703704,premium unleaded (required),0.187103594,0.3125,MANUAL,rear wheel drive,1,Compact,Coupe,0.029239766,0.069230769,0.103271441,0.012529665
Mazda,RX-8,0.703703704,premium unleaded (required),0.187103594,0.3125,MANUAL,rear wheel drive,1,Compact,Coupe,0.029239766,0.069230769,0.103271441,0.014051055
Mazda,RX-8,0.703703704,premium unleaded (required),0.187103594,0.3125,AUTOMATIC,rear wheel drive,1,Compact,Coupe,0.029239766,0.069230769,0.103271441,0.011839225
Mazda,RX-8,0.703703704,premium unleaded (required),0.165961945,0.3125,AUTOMATIC,rear wheel drive,1,Compact,Coupe,0.032163743,0.069230769,0.103271441,0.014390218
Mazda,RX-8,0.703703704,premium unleaded (required),0.165961945,0.3125,MANUAL,rear wheel drive,1,Compact,Coupe,0.032163743,0.069230769,0.103271441,0.012868828
Mazda,RX-8,0.740740741,premium unleaded (required),0.187103594,0.3125,AUTOMATIC,rear wheel drive,1,Compact,Coupe,0.029239766,0.069230769,0.103271441,0.014603407
Mazda,RX-8,0.740740741,premium unleaded (required),0.165961945,0.3125,AUTOMATIC,rear wheel drive,1,Compact,Coupe,0.032163743,0.069230769,0.103271441,0.011940974
Mazda,RX-8,0.740740741,premium unleaded (required),0.205073996,0.3125,MANUAL,rear wheel drive,1,Compact,Coupe,0.032163743,0.069230769,0.103271441,0.014928034
Mazda,RX-8,0.740740741,premium unleaded (required),0.187103594,0.3125,MANUAL,rear wheel drive,1,Compact,Coupe,0.029239766,0.069230769,0.103271441,0.011940974
Mazda,RX-8,0.740740741,premium unleaded (required),0.187103594,0.3125,AUTOMATIC,rear wheel drive,1,Compact,Coupe,0.029239766,0.069230769,0.103271441,0.014588871
Mazda,RX-8,0.777777778,premium unleaded (required),0.165961945,0.3125,MANUAL,rear wheel drive,1,Compact,Coupe,0.032163743,0.069230769,0.103271441,0.015000712
Mazda,RX-8,0.777777778,premium unleaded (required),0.187103594,0.3125,MANUAL,rear wheel drive,1,Compact,Coupe,0.029239766,0.069230769,0.103271441,0.014661549
Mazda,RX-8,0.777777778,premium unleaded (required),0.187103594,0.3125,MANUAL,rear wheel drive,1,Compact,Coupe,0.029239766,0.069230769,0.103271441,0.014676084
Mazda,RX-8,0.740740741,premium unleaded (required),0.187103594,0.3125,AUTOMATIC,rear wheel drive,1,Compact,Coupe,0.029239766,0.069230769,0.103271441,0.012013652
Mazda,RX-8,0.777777778,premium unleaded (required),0.165961945,0.3125,AUTOMATIC,rear wheel drive,1,Compact,Coupe,0.032163743,0.069230769,0.103271441,0.012013652
Chevrolet,S-10 Blazer,0.074074074,regular unleaded,0.110993658,0.375,MANUAL,four wheel drive,0,Compact,2dr SUV,0.023391813,0.061538462,0.244562334,0
Chevrolet,S-10 Blazer,0.074074074,regular unleaded,0.110993658,0.375,MANUAL,rear wheel drive,0,Compact,2dr SUV,0.023391813,0.061538462,0.244562334,0
Chevrolet,S-10 Blazer,0.074074074,regular unleaded,0.110993658,0.375,MANUAL,rear wheel drive,0,Compact,4dr SUV,0.029239766,0.069230769,0.244562334,0
Chevrolet,S-10 Blazer,0.074074074,regular unleaded,0.110993658,0.375,MANUAL,rear wheel drive,1,Midsize,4dr SUV,0.029239766,0.069230769,0.244562334,0
Chevrolet,S-10 Blazer,0.074074074,regular unleaded,0.110993658,0.375,MANUAL,four wheel drive,1,Midsize,4dr SUV,0.029239766,0.069230769,0.244562334,0
Chevrolet,S-10 Blazer,0.074074074,regular unleaded,0.110993658,0.375,MANUAL,rear wheel drive,1,Midsize,2dr SUV,0.023391813,0.061538462,0.244562334,0
Chevrolet,S-10 Blazer,0.074074074,regular unleaded,0.110993658,0.375,MANUAL,rear wheel drive,0,Compact,4dr SUV,0.029239766,0.069230769,0.244562334,0
Chevrolet,S-10 Blazer,0.111111111,regular unleaded,0.11627907,0.375,MANUAL,four wheel drive,1,Midsize,4dr SUV,0.029239766,0.069230769,0.244562334,0
Chevrolet,S-10 Blazer,0.111111111,regular unleaded,0.11627907,0.375,MANUAL,rear wheel drive,1,Midsize,4dr SUV,0.023391813,0.061538462,0.244562334,0
Chevrolet,S-10 Blazer,0.740740741,regular unleaded,0.11627907,0.375,MANUAL,four wheel drive,1,Midsize,2dr SUV,0.029239766,0.069230769,0.244562334,0
Chevrolet,S-10 Blazer,0.111111111,regular unleaded,0.11627907,0.375,MANUAL,four wheel drive,0,Compact,2dr SUV,0.023391813,0.061538462,0.244562334,0
Chevrolet,S-10 Blazer,0.111111111,regular unleaded,0.11627907,0.375,MANUAL,rear wheel drive,0,Compact,2dr SUV,0.023391813,0.061538462,0.244562334,0
Chevrolet,S-10 Blazer,0.111111111,regular unleaded,0.11627907,0.375,MANUAL,rear wheel drive,0,Compact,2dr SUV,0.029239766,0.069230769,0.244562334,0
Chevrolet,S-10 Blazer,0.111111111,regular unleaded,0.11627907,0.375,MANUAL,rear wheel drive,0,Compact,2dr SUV,0.029239766,0.069230769,0.244562334,0
Chevrolet,S-10 Blazer,0.111111111,regular unleaded,0.11627907,0.375,MANUAL,four wheel drive,0,Compact,4dr SUV,0.029239766,0.069230769,0.244562334,0
Chevrolet,S-10 Blazer,0.111111111,regular unleaded,0.11627907,0.375,MANUAL,four wheel drive,1,Midsize,4dr SUV,0.023391813,0.061538462,0.244562334,0
Chevrolet,S-10 Blazer,0.111111111,regular unleaded,0.11627907,0.375,MANUAL,rear wheel drive,0,Compact,4dr SUV,0.023391813,0.061538462,0.244562334,0
Chevrolet,S-10 Blazer,0.111111111,regular unleaded,0.11627907,0.375,MANUAL,four wheel drive,1,Midsize,4dr SUV,0.029239766,0.069230769,0.244562334,0
Chevrolet,S-10 Blazer,0.111111111,regular unleaded,0.11627907,0.375,MANUAL,rear wheel drive,1,Midsize,2dr SUV,0.023391813,0.061538462,0.244562334,0
Chevrolet,S-10 Blazer,0.148148148,regular unleaded,0.11627907,0.375,MANUAL,four wheel drive,0,Compact,4dr SUV,0.023391813,0.061538462,0.244562334,0
Chevrolet,S-10 Blazer,0.148148148,regular unleaded,0.11627907,0.375,MANUAL,rear wheel drive,1,Midsize,4dr SUV,0.023391813,0.061538462,0.244562334,0
Chevrolet,S-10 Blazer,0.148148148,regular unleaded,0.11627907,0.375,MANUAL,rear wheel drive,1,Midsize,2dr SUV,0.023391813,0.061538462,0.244562334,0
Chevrolet,S-10 Blazer,0.148148148,regular unleaded,0.11627907,0.375,MANUAL,rear wheel drive,0,Compact,4dr SUV,0.023391813,0.061538462,0.244562334,0
Chevrolet,S-10 Blazer,0.148148148,regular unleaded,0.11627907,0.375,MANUAL,four wheel drive,1,Midsize,2dr SUV,0.023391813,0.061538462,0.244562334,0
Chevrolet,S-10 Blazer,0.148148148,regular unleaded,0.11627907,0.375,MANUAL,four wheel drive,0,Compact,4dr SUV,0.023391813,0.061538462,0.244562334,0
Chevrolet,S-10 Blazer,0.148148148,regular unleaded,0.11627907,0.375,MANUAL,four wheel drive,1,Midsize,4dr SUV,0.023391813,0.061538462,0.244562334,0
Chevrolet,S-10 Blazer,0.148148148,regular unleaded,0.11627907,0.375,MANUAL,rear wheel drive,1,Midsize,4dr SUV,0.023391813,0.061538462,0.244562334,0
Chevrolet,S-10 Blazer,0.148148148,regular unleaded,0.11627907,0.375,MANUAL,rear wheel drive,0,Compact,4dr SUV,0.023391813,0.061538462,0.244562334,0
Chevrolet,S-10 Blazer,0.148148148,regular unleaded,0.205073996,0.375,MANUAL,four wheel drive,1,Midsize,2dr SUV,0.023391813,0.061538462,0.244562334,0
Chevrolet,S-10 Blazer,0.148148148,regular unleaded,0.11627907,0.375,MANUAL,four wheel drive,0,Compact,2dr SUV,0.023391813,0.061538462,0.244562334,0
Chevrolet,S-10 Blazer,0.148148148,regular unleaded,0.11627907,0.375,MANUAL,four wheel drive,0,Compact,2dr SUV,0.023391813,0.061538462,0.244562334,0
Chevrolet,S-10,0.444444444,flex-fuel (unleaded/E85),0.142706131,0.375,AUTOMATIC,rear wheel drive,0.5,Compact,Regular Cab Pickup,0.023391813,0.061538462,0.244562334,0.009198111
Chevrolet,S-10,0.444444444,flex-fuel (unleaded/E85),0.068710359,0.25,AUTOMATIC,rear wheel drive,0,Compact,Extended Cab Pickup,0.032163743,0.076923077,0.244562334,0.006495463
Chevrolet,S-10,0.444444444,regular unleaded,0.068710359,0.25,MANUAL,four wheel drive,0.5,Compact,Extended Cab Pickup,0.032163743,0.076923077,0.244562334,0.009435526
Chevrolet,S-10,0.444444444,regular unleaded,0.142706131,0.375,AUTOMATIC,rear wheel drive,0.5,Compact,Extended Cab Pickup,0.011695906,0.038461538,0.244562334,0.008603606
Chevrolet,S-10,0.444444444,flex-fuel (unleaded/E85),0.142706131,0.375,MANUAL,rear wheel drive,0.5,Compact,Extended Cab Pickup,0.023391813,0.061538462,0.244562334,0.010436058
Chevrolet,S-10,0.444444444,regular unleaded,0.068710359,0.25,MANUAL,rear wheel drive,0.5,Compact,Extended Cab Pickup,0.038011696,0.092307692,0.244562334,0.00675565
Chevrolet,S-10,0.740740741,regular unleaded,0.142706131,0.375,AUTOMATIC,rear wheel drive,0.5,Compact,Regular Cab Pickup,0.023391813,0.053846154,0.244562334,0.00740539
Chevrolet,S-10,0.444444444,flex-fuel (unleaded/E85),0.142706131,0.375,AUTOMATIC,rear wheel drive,0,Compact,Regular Cab Pickup,0.023391813,0.061538462,0.244562334,0.00783419
Chevrolet,S-10,0.444444444,flex-fuel (unleaded/E85),0.068710359,0.25,MANUAL,rear wheel drive,0,Compact,Regular Cab Pickup,0.032163743,0.076923077,0.244562334,0.008447107
Chevrolet,S-10,0.444444444,regular unleaded,0.205073996,0.25,AUTOMATIC,four wheel drive,0,Compact,Extended Cab Pickup,0.038011696,0.092307692,0.244562334,0.005795333
Chevrolet,S-10,0.444444444,regular unleaded,0.142706131,0.375,AUTOMATIC,rear wheel drive,0.5,Compact,Regular Cab Pickup,0.01754386,0.053846154,0.244562334,0.010689946
Chevrolet,S-10,0.444444444,regular unleaded,0.142706131,0.375,AUTOMATIC,four wheel drive,0,Compact,Crew Cab Pickup,0.023391813,0.061538462,0.244562334,0.008003771
Chevrolet,S-10,0.444444444,regular unleaded,0.142706131,0.375,AUTOMATIC,four wheel drive,0.5,Compact,Extended Cab Pickup,0.01754386,0.053846154,0.244562334,0.010883269
Chevrolet,S-10,0.444444444,flex-fuel (unleaded/E85),0.142706131,0.375,AUTOMATIC,rear wheel drive,0.5,Compact,Regular Cab Pickup,0.01754386,0.053846154,0.244562334,0.011623614
Chevrolet,S-10,0.444444444,regular unleaded,0.068710359,0.25,AUTOMATIC,rear wheel drive,0,Compact,Extended Cab Pickup,0.032163743,0.076923077,0.244562334,0.007349671
Chevrolet,S-10,0.444444444,flex-fuel (unleaded/E85),0.142706131,0.375,AUTOMATIC,rear wheel drive,0.5,Compact,Extended Cab Pickup,0.040935673,0.061538462,0.244562334,0.008822609
Chevrolet,S-10,0.444444444,flex-fuel (unleaded/E85),0.068710359,0.25,AUTOMATIC,rear wheel drive,0.5,Compact,Extended Cab Pickup,0.032163743,0.076923077,0.244562334,0.00833809
Chevrolet,S-10,0.444444444,regular unleaded,0.142706131,0.375,AUTOMATIC,rear wheel drive,0,Compact,Regular Cab Pickup,0.023391813,0.053846154,0.244562334,0.006279852
Chevrolet,S-10,0.444444444,flex-fuel (unleaded/E85),0.142706131,0.375,AUTOMATIC,rear wheel drive,0,Compact,Extended Cab Pickup,0.023391813,0.061538462,0.244562334,0.008209692
Chevrolet,S-10,0.481481481,regular unleaded,0.068710359,0.25,MANUAL,four wheel drive,0.5,Compact,Extended Cab Pickup,0.038011696,0.092307692,0.244562334,0.009099269
Chevrolet,S-10,0.481481481,flex-fuel (unleaded/E85),0.142706131,0.375,MANUAL,rear wheel drive,0.5,Compact,Regular Cab Pickup,0.014619883,0.038461538,0.244562334,0.008852164
Chevrolet,S-10,0.481481481,flex-fuel (unleaded/E85),0.068710359,0.25,MANUAL,rear wheel drive,0,Compact,Regular Cab Pickup,0.038011696,0.092307692,0.244562334,0.007221758
Chevrolet,S-10,0.481481481,regular unleaded,0.068710359,0.25,AUTOMATIC,four wheel drive,0,Compact,Crew Cab Pickup,0.038011696,0.092307692,0.244562334,0.008130231
Chevrolet,S-10,0.481481481,flex-fuel (unleaded/E85),0.142706131,0.375,AUTOMATIC,rear wheel drive,1,Compact,Regular Cab Pickup,0.01754386,0.053846154,0.244562334,0.010838693
Chevrolet,S-10,0.481481481,flex-fuel (unleaded/E85),0.068710359,0.25,MANUAL,rear wheel drive,0,Compact,Extended Cab Pickup,0.032163743,0.076923077,0.244562334,0.007543963
Chevrolet,S-10,0.481481481,regular unleaded,0.068710359,0.25,MANUAL,four wheel drive,0.5,Compact,Extended Cab Pickup,0.038011696,0.092307692,0.244562334,0.007059444
Chevrolet,S-10,0.481481481,flex-fuel (unleaded/E85),0.142706131,0.375,AUTOMATIC,rear wheel drive,0.5,Compact,Regular Cab Pickup,0.014619883,0.038461538,0.244562334,0.010652153
Chevrolet,S-10,0.481481481,flex-fuel (unleaded/E85),0.205073996,0.25,MANUAL,rear wheel drive,0,Compact,Extended Cab Pickup,0.040935673,0.076923077,0.244562334,0.006889862
Chevrolet,S-10,0.481481481,flex-fuel (unleaded/E85),0.068710359,0.25,MANUAL,rear wheel drive,0.5,Compact,Regular Cab Pickup,0.038011696,0.092307692,0.244562334,0.008190796
Chevrolet,S-10,0.481481481,regular unleaded,0.068710359,0.25,MANUAL,four wheel drive,0,Compact,Extended Cab Pickup,0.038011696,0.092307692,0.244562334,0.00684141
Chevrolet,S-10,0.481481481,flex-fuel (unleaded/E85),0.142706131,0.375,MANUAL,rear wheel drive,0.5,Compact,Regular Cab Pickup,0.014619883,0.038461538,0.244562334,0.009603169
Chevrolet,S-10,0.481481481,flex-fuel (unleaded/E85),0.068710359,0.25,MANUAL,rear wheel drive,0.5,Compact,Extended Cab Pickup,0.038011696,0.092307692,0.244562334,0.006187309
Chevrolet,S-10,0.481481481,regular unleaded,0.068710359,0.25,AUTOMATIC,four wheel drive,0.5,Compact,Crew Cab Pickup,0.038011696,0.092307692,0.244562334,0.007810448
Chevrolet,S-10,0.518518519,regular unleaded,0.142706131,0.375,AUTOMATIC,four wheel drive,1,Compact,Crew Cab Pickup,0.01754386,0.053846154,0.244562334,0.010979203
GMC,S-15 Jimmy,0,regular unleaded,0.110993658,0.375,MANUAL,four wheel drive,0,Compact,2dr SUV,0.01754386,0.061538462,0.096728559,0
GMC,S-15 Jimmy,0,regular unleaded,0.110993658,0.375,MANUAL,rear wheel drive,0,Compact,2dr SUV,0.01754386,0.061538462,0.096728559,0
GMC,S-15 Jimmy,0,regular unleaded,0.110993658,0.375,MANUAL,rear wheel drive,0,Compact,2dr SUV,0.029239766,0.061538462,0.096728559,0
GMC,S-15 Jimmy,0,regular unleaded,0.110993658,0.375,MANUAL,four wheel drive,0,Compact,2dr SUV,0.029239766,0.061538462,0.096728559,0
GMC,S-15 Jimmy,0,regular unleaded,0.110993658,0.375,MANUAL,rear wheel drive,0,Compact,2dr SUV,0.01754386,0.061538462,0.096728559,0
GMC,S-15 Jimmy,0,regular unleaded,0.110993658,0.375,MANUAL,rear wheel drive,0,Compact,2dr SUV,0.029239766,0.061538462,0.096728559,0
GMC,S-15 Jimmy,0.037037037,regular unleaded,0.100422833,0.375,MANUAL,rear wheel drive,0,Midsize,4dr SUV,0.029239766,0.061538462,0.096728559,0
GMC,S-15 Jimmy,0.037037037,regular unleaded,0.100422833,0.375,MANUAL,four wheel drive,0.5,Midsize,4dr SUV,0.029239766,0.061538462,0.096728559,0
GMC,S-15 Jimmy,0.037037037,regular unleaded,0.100422833,0.375,MANUAL,four wheel drive,1,Midsize,4dr SUV,0.01754386,0.053846154,0.096728559,0
GMC,S-15 Jimmy,0.037037037,regular unleaded,0.100422833,0.375,MANUAL,four wheel drive,1,Midsize,2dr SUV,0.01754386,0.053846154,0.096728559,0
GMC,S-15 Jimmy,0.037037037,regular unleaded,0.100422833,0.375,MANUAL,four wheel drive,0,Compact,2dr SUV,0.01754386,0.053846154,0.096728559,0
GMC,S-15 Jimmy,0.037037037,regular unleaded,0.100422833,0.375,MANUAL,four wheel drive,0.5,Compact,2dr SUV,0.01754386,0.053846154,0.096728559,0
GMC,S-15 Jimmy,0.037037037,regular unleaded,0.100422833,0.375,MANUAL,four wheel drive,0,Compact,4dr SUV,0.01754386,0.053846154,0.096728559,0
GMC,S-15 Jimmy,0.037037037,regular unleaded,0.100422833,0.375,MANUAL,rear wheel drive,1,Midsize,2dr SUV,0.01754386,0.053846154,0.096728559,0
GMC,S-15 Jimmy,0.037037037,regular unleaded,0.100422833,0.375,MANUAL,rear wheel drive,0,Compact,4dr SUV,0.029239766,0.061538462,0.096728559,0
GMC,S-15 Jimmy,0.037037037,regular unleaded,0.100422833,0.375,MANUAL,rear wheel drive,1,Midsize,2dr SUV,0.029239766,0.061538462,0.096728559,0
GMC,S-15 Jimmy,0.037037037,regular unleaded,0.100422833,0.375,MANUAL,four wheel drive,0,Compact,4dr SUV,0.029239766,0.061538462,0.096728559,0
GMC,S-15 Jimmy,0.037037037,regular unleaded,0.100422833,0.375,MANUAL,four wheel drive,1,Midsize,4dr SUV,0.01754386,0.053846154,0.096728559,0
GMC,S-15,0,regular unleaded,0.052854123,0.25,MANUAL,rear wheel drive,0,Compact,Regular Cab Pickup,0.038011696,0.092307692,0.096728559,0
GMC,S-15,0,regular unleaded,0.052854123,0.25,MANUAL,four wheel drive,0,Compact,Regular Cab Pickup,0.038011696,0.107692308,0.096728559,0
GMC,S-15,0,regular unleaded,0.110993658,0.375,MANUAL,rear wheel drive,0,Compact,Extended Cab Pickup,0.020467836,0.061538462,0.096728559,0
GMC,S-15,0,regular unleaded,0.052854123,0.25,MANUAL,rear wheel drive,0,Compact,Extended Cab Pickup,0.038011696,0.107692308,0.096728559,0
GMC,S-15,0,regular unleaded,0.052854123,0.25,MANUAL,rear wheel drive,0.5,Compact,Regular Cab Pickup,0.038011696,0.107692308,0.096728559,0
GMC,S-15,0,regular unleaded,0.052854123,0.25,MANUAL,rear wheel drive,0,Compact,Regular Cab Pickup,0.038011696,0.107692308,0.096728559,0
GMC,S-15,0,regular unleaded,0.205073996,0.25,MANUAL,rear wheel drive,0,Compact,Extended Cab Pickup,0.038011696,0.107692308,0.096728559,0
GMC,S-15,0,regular unleaded,0.052854123,0.25,MANUAL,four wheel drive,0,Compact,Extended Cab Pickup,0.038011696,0.107692308,0.096728559,0
GMC,S-15,0,regular unleaded,0.110993658,0.375,MANUAL,four wheel drive,0,Compact,Regular Cab Pickup,0.020467836,0.061538462,0.096728559,0
GMC,S-15,0,regular unleaded,0.110993658,0.375,MANUAL,four wheel drive,0.5,Compact,Regular Cab Pickup,0.020467836,0.061538462,0.096728559,0
GMC,S-15,0,regular unleaded,0.110993658,0.375,MANUAL,rear wheel drive,0,Compact,Regular Cab Pickup,0.020467836,0.061538462,0.096728559,0
GMC,S-15,0,regular unleaded,0.052854123,0.25,MANUAL,rear wheel drive,0,Compact,Extended Cab Pickup,0.038011696,0.107692308,0.096728559,0
GMC,S-15,0,regular unleaded,0.110993658,0.375,MANUAL,rear wheel drive,0,Compact,Regular Cab Pickup,0.020467836,0.061538462,0.096728559,0
GMC,S-15,0,regular unleaded,0.052854123,0.25,MANUAL,rear wheel drive,0,Compact,Regular Cab Pickup,0.038011696,0.107692308,0.096728559,0
GMC,S-15,0,regular unleaded,0.052854123,0.25,MANUAL,four wheel drive,0,Compact,Regular Cab Pickup,0.038011696,0.107692308,0.096728559,0
GMC,S-15,0,regular unleaded,0.110993658,0.375,MANUAL,four wheel drive,0,Compact,Extended Cab Pickup,0.020467836,0.061538462,0.096728559,0
GMC,S-15,0,regular unleaded,0.110993658,0.375,MANUAL,four wheel drive,0,Compact,Regular Cab Pickup,0.020467836,0.061538462,0.274624226,0
GMC,S-15,0,regular unleaded,0.110993658,0.3125,MANUAL,four wheel drive,0,Compact,Regular Cab Pickup,0.020467836,0.061538462,0.096728559,0
GMC,S-15,0,regular unleaded,0.110993658,0.375,MANUAL,four wheel drive,0,Compact,Regular Cab Pickup,0.020467836,0.061538462,0.096728559,0
Mercedes-Benz,S-Class,0.925925926,premium unleaded (required),0.416490486,0.5,AUTOMATIC,all wheel drive,1,Large,Sedan,0.040935673,0.076923077,0.108753316,0.044769568
Mercedes-Benz,S-Class,0.740740741,premium unleaded (required),0.55179704,0.5,AUTOMATIC,all wheel drive,1,Large,Sedan,0.032163743,0.061538462,0.108753316,0.067566193
Mercedes-Benz,S-Class,0.925925926,premium unleaded (required),0.205073996,0.5,AUTOMATIC,all wheel drive,1,Large,Coupe,0.040935673,0.069230769,0.108753316,0.046223125
Mercedes-Benz,S-Class,0.925925926,premium unleaded (required),0.55179704,0.5,AUTOMATIC,rear wheel drive,0,Large,Sedan,0.032163743,0.061538462,0.108753316,0.07699009
Mercedes-Benz,S-Class,0.925925926,premium unleaded (required),0.598308668,0.75,AUTOMATIC,rear wheel drive,1,Large,Coupe,0.023391813,0.046153846,0.108753316,0.106594208
Mercedes-Benz,S-Class,0.925925926,premium unleaded (required),0.598308668,0.75,AUTOMATIC,rear wheel drive,0,Large,Sedan,0.023391813,0.046153846,0.108753316,0.110906429
Mercedes-Benz,S-Class,0.925925926,premium unleaded (required),0.494714588,0.75,AUTOMATIC,all wheel drive,1,Large,Coupe,0.026315789,0.038461538,0.108753316,0.079897204
Mercedes-Benz,S-Class,0.925925926,premium unleaded (required),0.416490486,0.5,AUTOMATIC,all wheel drive,0,Large,Coupe,0.035087719,0.069230769,0.108753316,0.057124805
Mercedes-Benz,S-Class,0.962962963,premium unleaded (required),0.598308668,0.75,AUTOMATIC,all wheel drive,0,Large,Coupe,0.023391813,0.046153846,0.108753316,0.112432664
Mercedes-Benz,S-Class,0.962962963,premium unleaded (required),0.416490486,0.5,AUTOMATIC,all wheel drive,0,Large,Sedan,0.035087719,0.069230769,0.108753316,0.057924262
Mercedes-Benz,S-Class,0.962962963,premium unleaded (required),0.55179704,0.5,AUTOMATIC,rear wheel drive,1,Large,Sedan,0.032163743,0.061538462,0.108753316,0.068438327
Mercedes-Benz,S-Class,0.962962963,premium unleaded (required),0.416490486,0.5,AUTOMATIC,rear wheel drive,1,Large,Sedan,0.040935673,0.076923077,0.108753316,0.045375216
Mercedes-Benz,S-Class,0.962962963,premium unleaded (required),0.494714588,0.75,AUTOMATIC,all wheel drive,1,Large,Sedan,0.026315789,0.038461538,0.108753316,0.080938921
Mercedes-Benz,S-Class,0.962962963,premium unleaded (required),0.416490486,0.5,AUTOMATIC,all wheel drive,1,Large,Coupe,0.040935673,0.069230769,0.108753316,0.046828774
Mercedes-Benz,S-Class,0.962962963,premium unleaded (required),0.55179704,0.5,AUTOMATIC,rear wheel drive,0,Large,Sedan,0.032163743,0.061538462,0.108753316,0.078080258
Mercedes-Benz,S-Class,0.962962963,premium unleaded (required),0.205073996,0.75,AUTOMATIC,all wheel drive,1,Large,Sedan,0.023391813,0.046153846,0.108753316,0.107878184
Mercedes-Benz,S-Class,1,premium unleaded (required),0.55179704,0.5,AUTOMATIC,all wheel drive,1,Large,Sedan,0.032163743,0.061538462,0.108753316,0.06914088
Mercedes-Benz,S-Class,1,premium unleaded (required),0.416490486,0.5,AUTOMATIC,rear wheel drive,1,Large,Convertible,0.038011696,0.069230769,0.108753316,0.047289067
Mercedes-Benz,S-Class,1,premium unleaded (required),0.416490486,0.5,AUTOMATIC,rear wheel drive,0,Large,Convertible,0.038011696,0.076923077,0.108753316,0.062696775
Mercedes-Benz,S-Class,0.740740741,premium unleaded (required),0.494714588,0.75,AUTOMATIC,all wheel drive,1,Large,Convertible,0.029239766,0.046153846,0.108753316,0.081762603
Mercedes-Benz,S-Class,1,premium unleaded (required),0.55179704,0.5,AUTOMATIC,rear wheel drive,0,Large,Sedan,0.029239766,0.053846154,0.108753316,0.084500136
Mercedes-Benz,S-Class,1,premium unleaded (required),0.598308668,0.75,AUTOMATIC,rear wheel drive,1,Large,Convertible,0.029239766,0.046153846,0.108753316,0.108968352
Mercedes-Benz,S-Class,1,premium unleaded (required),0.598308668,0.75,AUTOMATIC,rear wheel drive,0,Large,Sedan,0.026315789,0.053846154,0.108753316,0.119143254
Mercedes-Benz,S-Class,1,premium unleaded (required),0.416490486,0.5,AUTOMATIC,rear wheel drive,0.5,Large,Sedan,0.040935673,0.084615385,0.108753316,0.04583551
Honda,S2000,0.62962963,premium unleaded (required),0.205073996,0.25,MANUAL,rear wheel drive,0,Compact,Convertible,0.035087719,0.084615385,0.389036251,0.015625742
