Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),249,6,AUTOMATIC,rear wheel drive,4,Large,Extended Cab Pickup,24,18,1385
Chevrolet,Silverado 1500,2016,regular unleaded,355,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,22,16,1385
Chevrolet,Silverado 1500,2016,regular unleaded,249,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,22,16,1385
Chevrolet,Silverado 1500,2016,regular unleaded,355,8,AUTOMATIC,four wheel drive,4,Large,Extended Cab Pickup,22,16,1385
Chevrolet,Silverado 1500,2010,flex-fuel (unleaded/E85),285,6,AUTOMATIC,rear wheel drive,2,Large,Regular Cab Pickup,24,18,1385
Chevrolet,Silverado 1500,2016,regular unleaded,355,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,22,16,1385
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285,6,AUTOMATIC,four wheel drive,2,Large,Regular Cab Pickup,22,17,1385
Chevrolet,Silverado 1500,2016,regular unleaded,355,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,22,16,1385
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),249,6,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,24,18,1385
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285,6,AUTOMATIC,four wheel drive,2,Large,Regular Cab Pickup,22,17,1385
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285,6,AUTOMATIC,rear wheel drive,2,Large,Regular Cab Pickup,26,18,1385
Chevrolet,Silverado 1500,2016,regular unleaded,355,8,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,23,16,1385
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285,6,AUTOMATIC,four wheel drive,4,Large,Extended Cab Pickup,22,19,1385
Chevrolet,Silverado 1500,2016,regular unleaded,249,8,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,23,16,1385
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285,6,AUTOMATIC,four wheel drive,2,Large,Regular Cab Pickup,24,18,1385
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285,6,AUTOMATIC,four wheel drive,2,Large,Regular Cab Pickup,22,17,1385
Chevrolet,Silverado 1500,2016,regular unleaded,355,8,AUTOMATIC,rear wheel drive,3,Large,Crew Cab Pickup,23,16,1385
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285,6,AUTOMATIC,four wheel drive,2,Large,Regular Cab Pickup,22,17,1385
Chevrolet,Silverado 1500,2016,regular unleaded,355,8,AUTOMATIC,four wheel drive,4,Large,Extended Cab Pickup,22,16,1385
Chevrolet,Silverado 1500,2016,regular unleaded,355,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,22,16,1385
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285,6,AUTOMATIC,four wheel drive,4,Large,Extended Cab Pickup,22,17,1385
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285,6,AUTOMATIC,four wheel drive,4,Large,Extended Cab Pickup,22,17,1385
Chevrolet,Silverado 1500,2016,regular unleaded,355,8,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,26,16,1385
Chevrolet,Silverado 1500,2016,regular unleaded,355,8,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,23,16,1385
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285,6,AUTOMATIC,rear wheel drive,2,Large,Regular Cab Pickup,24,18,1385
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285,6,AUTOMATIC,four wheel drive,4,Large,Extended Cab Pickup,22,17,1385
Chevrolet,Silverado 1500,2016,regular unleaded,355,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,22,16,1385
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285,6,AUTOMATIC,four wheel drive,2,Large,Regular Cab Pickup,22,17,1385
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285,6,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,22,17,1385
Chevrolet,Silverado 1500,2010,regular unleaded,249,8,AUTOMATIC,four wheel drive,3,Large,Crew Cab Pickup,22,16,1385
Chevrolet,Silverado 1500,2016,regular unleaded,355,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,22,16,1385
Chevrolet,Silverado 1500,2016,regular unleaded,355,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,22,16,1385
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285,6,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,22,17,1385
Chevrolet,Silverado 1500,2016,regular unleaded,355,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,22,16,1385
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285,6,AUTOMATIC,four wheel drive,2,Large,Crew Cab Pickup,22,17,1385
Chevrolet,Silverado 1500,2016,regular unleaded,355,5,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,23,16,1385
Chevrolet,Silverado 1500,2010,flex-fuel (unleaded/E85),285,6,AUTOMATIC,rear wheel drive,4,Large,Extended Cab Pickup,24,18,1385
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285,6,AUTOMATIC,rear wheel drive,2,Large,Regular Cab Pickup,24,18,1557
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285,6,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,24,18,1385
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285,6,AUTOMATIC,rear wheel drive,2,Large,Regular Cab Pickup,24,18,1385
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),249,6,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,22,17,1385
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285,6,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,24,18,1385
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285,6,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,24,18,1385
Chevrolet,Silverado 1500,2017,regular unleaded,355,8,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,23,16,1385
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285,6,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,24,18,1385
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285,6,AUTOMATIC,rear wheel drive,4,Large,Extended Cab Pickup,24,18,1385
Chevrolet,Silverado 1500,2017,regular unleaded,355,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,22,16,1385
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285,5,AUTOMATIC,four wheel drive,2,Large,Regular Cab Pickup,22,17,1385
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285,6,AUTOMATIC,four wheel drive,2,Large,Regular Cab Pickup,22,17,1385
Chevrolet,Silverado 1500,2017,regular unleaded,355,8,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,22,16,1385
Chevrolet,Silverado 1500,2017,regular unleaded,355,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,20,15,1385
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),249,6,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,22,17,1385
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285,6,AUTOMATIC,four wheel drive,4,Large,Extended Cab Pickup,22,17,1385
Chevrolet,Silverado 1500,2017,regular unleaded,355,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,20,15,1385
Chevrolet,Silverado 1500,2017,regular unleaded,355,8,AUTOMATIC,four wheel drive,4,Large,Extended Cab Pickup,20,15,1385
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285,6,AUTOMATIC,four wheel drive,2,Large,Regular Cab Pickup,22,17,1385
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285,6,AUTOMATIC,four wheel drive,4,Large,Extended Cab Pickup,22,17,1385
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285,6,AUTOMATIC,four wheel drive,4,Large,Extended Cab Pickup,22,17,1385
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285,6,AUTOMATIC,rear wheel drive,2,Large,Regular Cab Pickup,24,18,1385
Chevrolet,Silverado 1500,2017,regular unleaded,355,8,AUTOMATIC,rear wheel drive,4,Large,Extended Cab Pickup,22,16,1385
Chevrolet,Silverado 1500,2017,regular unleaded,355,8,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,22,16,1385
Chevrolet,Silverado 1500,2017,regular unleaded,285,6,AUTOMATIC,four wheel drive,2,Large,Regular Cab Pickup,22,17,1385
Chevrolet,Silverado 1500,2017,regular unleaded,355,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,22,15,1385
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285,6,AUTOMATIC,rear wheel drive,2,Large,Regular Cab Pickup,24,18,1385
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285,6,AUTOMATIC,rear wheel drive,3,Large,Regular Cab Pickup,24,18,1385
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285,6,AUTOMATIC,rear wheel drive,4,Large,Extended Cab Pickup,24,18,1385
Chevrolet,Silverado 1500,2017,regular unleaded,249,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,20,15,1385
Chevrolet,Silverado 1500,2017,regular unleaded,355,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,22,19,1385
Chevrolet,Silverado 1500,2017,regular unleaded,355,5,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,23,16,1385
Chevrolet,Silverado 1500,2017,regular unleaded,355,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,22,15,1385
Chevrolet,Silverado 1500,2017,regular unleaded,355,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,22,16,1385
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285,6,AUTOMATIC,rear wheel drive,2,Large,Regular Cab Pickup,24,18,1385
Chevrolet,Silverado 1500,2017,regular unleaded,355,8,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,22,16,1385
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285,6,AUTOMATIC,rear wheel drive,2,Large,Regular Cab Pickup,24,18,1385
Chevrolet,Silverado 1500,2017,regular unleaded,355,8,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,23,16,1385
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285,6,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,22,17,1385
Chevrolet,Silverado 1500,2010,flex-fuel (unleaded/E85),285,6,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,22,17,1385
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285,6,AUTOMATIC,four wheel drive,2,Large,Regular Cab Pickup,22,19,1385
Chevrolet,Silverado 1500,2017,regular unleaded,355,8,AUTOMATIC,four wheel drive,4,Large,Extended Cab Pickup,26,15,1385
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285,6,AUTOMATIC,four wheel drive,2,Large,Regular Cab Pickup,22,17,1385
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285,6,AUTOMATIC,four wheel drive,4,Large,Extended Cab Pickup,22,17,1385
Chevrolet,Silverado 1500,2017,regular unleaded,355,8,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,22,16,1385
Chevrolet,Silverado 1500,2017,regular unleaded,355,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,20,15,1557
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285,6,AUTOMATIC,four wheel drive,4,Large,Extended Cab Pickup,22,17,1385
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285,6,AUTOMATIC,four wheel drive,2,Large,Regular Cab Pickup,22,17,1385
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285,6,AUTOMATIC,rear wheel drive,2,Large,Regular Cab Pickup,24,18,1385
Chevrolet,Silverado 1500,2017,regular unleaded,249,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,22,16,1385
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285,6,AUTOMATIC,rear wheel drive,4,Large,Extended Cab Pickup,24,18,1385
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285,6,AUTOMATIC,four wheel drive,2,Large,Regular Cab Pickup,22,17,1385
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285,6,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,22,17,1385
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285,6,AUTOMATIC,rear wheel drive,4,Large,Extended Cab Pickup,24,18,1385
Cadillac,Sixty Special,1993,regular unleaded,200,8,AUTOMATIC,front wheel drive,4,Large,Sedan,23,15,1624
Buick,Skylark,1996,regular unleaded,150,4,AUTOMATIC,front wheel drive,2,Midsize,Coupe,29,19,155
Buick,Skylark,1996,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,29,19,155
Buick,Skylark,1996,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,29,19,155
Buick,Skylark,1997,regular unleaded,155,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,26,18,155
Buick,Skylark,1997,regular unleaded,155,6,AUTOMATIC,front wheel drive,2,Midsize,Coupe,26,18,155
Buick,Skylark,1997,regular unleaded,150,4,AUTOMATIC,front wheel drive,2,Midsize,Coupe,29,19,155
Buick,Skylark,1997,regular unleaded,150,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,29,19,155
Buick,Skylark,1998,regular unleaded,150,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,30,19,155
Mercedes-Benz,SL-Class,2010,premium unleaded (required),329,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,27,20,617
Mercedes-Benz,SL-Class,2015,premium unleaded (required),429,8,AUTOMATIC,rear wheel drive,2,Compact,Convertible,24,17,617
Mercedes-Benz,SL-Class,2015,premium unleaded (required),621,12,AUTOMATIC,rear wheel drive,2,Compact,Convertible,21,14,617
Mercedes-Benz,SL-Class,2015,premium unleaded (required),557,8,AUTOMATIC,rear wheel drive,2,Compact,Convertible,25,16,617
Mercedes-Benz,SL-Class,2016,premium unleaded (required),449,8,AUTOMATIC,rear wheel drive,3,Compact,Convertible,24,17,617
Mercedes-Benz,SL-Class,2016,premium unleaded (required),329,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,27,20,617
Mercedes-Benz,SL-Class,2016,premium unleaded (required),621,12,AUTOMATIC,rear wheel drive,3,Compact,Convertible,21,14,617
Mercedes-Benz,SL-Class,2016,premium unleaded (required),577,8,AUTOMATIC,rear wheel drive,2,Compact,Convertible,25,16,617
Mercedes-Benz,SL-Class,2017,premium unleaded (required),449,8,AUTOMATIC,rear wheel drive,2,Compact,Convertible,25,17,617
Mercedes-Benz,SL-Class,2017,premium unleaded (required),577,8,AUTOMATIC,rear wheel drive,2,Compact,Convertible,26,16,617
Mercedes-Benz,SL-Class,2017,premium unleaded (required),621,12,AUTOMATIC,rear wheel drive,2,Compact,Convertible,21,14,617
Mercedes-Benz,SL-Class,2017,premium unleaded (required),362,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,28,20,617
Mercedes-Benz,SLC-Class,2017,premium unleaded (required),362,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,29,20,617
Mercedes-Benz,SLC-Class,2010,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,2,Compact,Convertible,32,25,617
Mercedes-Benz,SLK-Class,2014,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,29,21,617
Mercedes-Benz,SLK-Class,2014,premium unleaded (required),415,8,AUTOMATIC,rear wheel drive,2,Compact,Convertible,28,19,617
Mercedes-Benz,SLK-Class,2014,premium unleaded (required),201,4,MANUAL,rear wheel drive,2,Compact,Convertible,32,22,617
Mercedes-Benz,SLK-Class,2015,premium unleaded (required),201,4,MANUAL,rear wheel drive,2,Compact,Convertible,32,22,617
Mercedes-Benz,SLK-Class,2015,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,29,21,617
Mercedes-Benz,SLK-Class,2015,premium unleaded (required),415,8,AUTOMATIC,rear wheel drive,2,Compact,Convertible,28,19,617
Mercedes-Benz,SLK-Class,2016,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,29,21,617
Mercedes-Benz,SLK-Class,2016,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,2,Compact,Convertible,32,25,1557
Mercedes-Benz,SLK-Class,2016,premium unleaded (required),416,8,AUTOMATIC,rear wheel drive,2,Compact,Convertible,28,19,617
Mercedes-Benz,SLR McLaren,2007,premium unleaded (required),641,8,AUTOMATIC,rear wheel drive,2,Compact,Coupe,16,11,617
Mercedes-Benz,SLR McLaren,2008,premium unleaded (required),617,5,AUTOMATIC,rear wheel drive,2,Compact,Convertible,16,12,1557
Mercedes-Benz,SLR McLaren,2009,premium unleaded (required),617,8,AUTOMATIC,rear wheel drive,2,Compact,Convertible,16,12,617
Mercedes-Benz,SLS AMG GT Final Edition,2015,premium unleaded (required),583,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,19,13,617
Mercedes-Benz,SLS AMG GT Final Edition,2015,premium unleaded (required),583,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,19,13,617
Mercedes-Benz,SLS AMG GT,2013,premium unleaded (required),583,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,19,13,617
Mercedes-Benz,SLS AMG GT,2013,premium unleaded (required),583,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,19,13,1557
Mercedes-Benz,SLS AMG GT,2014,premium unleaded (required),622,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,17,13,617
Mercedes-Benz,SLS AMG GT,2014,premium unleaded (required),583,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,19,13,617
Mercedes-Benz,SLS AMG GT,2014,premium unleaded (required),583,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,19,13,617
Mercedes-Benz,SLS AMG,2011,premium unleaded (required),563,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,20,14,617
Mercedes-Benz,SLS AMG,2012,premium unleaded (required),563,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,20,14,617
Mercedes-Benz,SLS AMG,2012,premium unleaded (required),563,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,20,14,617
Acura,SLX,1997,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,17,13,204
Acura,SLX,1997,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,17,13,204
Acura,SLX,1998,regular unleaded,215,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,18,13,204
Acura,SLX,1999,regular unleaded,215,6,AUTOMATIC,four wheel drive,4,Midsize,Convertible,18,13,204
Pontiac,Solstice,2007,regular unleaded,177,5,MANUAL,rear wheel drive,2,Compact,Convertible,26,17,210
Pontiac,Solstice,2007,premium unleaded (required),260,4,MANUAL,rear wheel drive,2,Compact,Convertible,28,19,210
Pontiac,Solstice,2008,regular unleaded,173,4,MANUAL,rear wheel drive,2,Compact,Convertible,25,19,210
Pontiac,Solstice,2008,premium unleaded (required),260,4,MANUAL,rear wheel drive,2,Compact,Convertible,28,19,1557
Pontiac,Solstice,2008,premium unleaded (required),260,4,MANUAL,rear wheel drive,2,Compact,Convertible,28,19,210
Pontiac,Solstice,2008,regular unleaded,173,4,MANUAL,rear wheel drive,2,Compact,Convertible,25,19,210
Pontiac,Solstice,2009,premium unleaded (recommended),173,4,MANUAL,rear wheel drive,2,Compact,Convertible,25,19,210
Pontiac,Solstice,2010,premium unleaded (recommended),260,5,MANUAL,rear wheel drive,2,Compact,Coupe,28,19,210
Pontiac,Solstice,2009,premium unleaded (recommended),173,5,MANUAL,rear wheel drive,2,Compact,Convertible,25,19,210
Pontiac,Solstice,2009,premium unleaded (recommended),173,4,MANUAL,rear wheel drive,2,Compact,Convertible,25,19,210
Pontiac,Solstice,2009,premium unleaded (recommended),260,4,MANUAL,rear wheel drive,2,Compact,Convertible,28,19,1557
Hyundai,Sonata Hybrid,2015,regular unleaded,199,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,40,36,1439
Hyundai,Sonata Hybrid,2015,regular unleaded,199,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,40,36,1557
Hyundai,Sonata Hybrid,2016,regular unleaded,193,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,44,40,1439
Hyundai,Sonata Hybrid,2010,regular unleaded,193,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,43,39,1439
Hyundai,Sonata Hybrid,2016,regular unleaded,193,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,43,39,1439
Hyundai,Sonata Hybrid,2017,regular unleaded,193,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,45,39,1439
Hyundai,Sonata Hybrid,2017,regular unleaded,193,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,43,38,1439
Hyundai,Sonata Hybrid,2017,regular unleaded,193,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,43,38,1439
Hyundai,Sonata,2015,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,35,24,1439
Hyundai,Sonata,2015,regular unleaded,185,5,AUTOMATIC,front wheel drive,4,Midsize,Sedan,35,24,1439
Hyundai,Sonata,2015,regular unleaded,245,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,32,23,1439
Hyundai,Sonata,2015,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,35,24,1439
Hyundai,Sonata,2015,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,35,24,1439
Hyundai,Sonata,2015,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,35,24,1439
Hyundai,Sonata,2015,regular unleaded,245,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,31,21,1439
Hyundai,Sonata,2015,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,37,25,1439
Hyundai,Sonata,2015,regular unleaded,245,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,31,21,1439
Hyundai,Sonata,2015,regular unleaded,245,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,32,23,1439
Hyundai,Sonata,2015,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,37,25,1439
Hyundai,Sonata,2015,regular unleaded,185,5,AUTOMATIC,front wheel drive,4,Midsize,Sedan,35,24,1439
Hyundai,Sonata,2015,regular unleaded,177,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,Sedan,38,28,1439
Hyundai,Sonata,2016,regular unleaded,245,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,32,23,1439
Hyundai,Sonata,2016,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,36,25,1439
Hyundai,Sonata,2016,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,36,25,1439
Hyundai,Sonata,2016,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,38,25,1439
Hyundai,Sonata,2016,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,36,25,1439
Hyundai,Sonata,2016,regular unleaded,245,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,31,21,1439
Hyundai,Sonata,2016,regular unleaded,245,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,32,23,1439
Hyundai,Sonata,2016,regular unleaded,178,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,Sedan,38,28,1439
Hyundai,Sonata,2016,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,36,25,1439
Hyundai,Sonata,2016,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,38,25,1439
Hyundai,Sonata,2016,regular unleaded,178,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,Sedan,38,28,1439
Hyundai,Sonata,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,36,25,1439
Hyundai,Sonata,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,36,25,1557
Hyundai,Sonata,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,36,25,1439
Hyundai,Sonata,2017,regular unleaded,245,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,31,22,1439
Hyundai,Sonata,2017,regular unleaded,185,5,AUTOMATIC,front wheel drive,4,Midsize,Sedan,36,25,1439
Hyundai,Sonata,2017,regular unleaded,178,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,Sedan,36,28,1439
Hyundai,Sonata,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,36,25,1439
Hyundai,Sonata,2017,regular unleaded,185,5,AUTOMATIC,front wheel drive,4,Midsize,Sedan,36,25,1439
Hyundai,Sonata,2017,regular unleaded,245,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,31,22,1439
Hyundai,Sonata,2017,regular unleaded,245,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,31,22,1439
Hyundai,Sonata,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,36,25,1439
Hyundai,Sonata,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,36,25,1439
Chevrolet,Sonic,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,35,19,1385
Chevrolet,Sonic,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,33,25,1385
Chevrolet,Sonic,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,35,25,1385
Chevrolet,Sonic,2015,regular unleaded,138,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,40,29,1385
Chevrolet,Sonic,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,33,25,1385
Chevrolet,Sonic,2015,regular unleaded,138,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,35,26,1385
Chevrolet,Sonic,2015,regular unleaded,138,5,MANUAL,front wheel drive,4,Compact,Sedan,40,29,1385
Chevrolet,Sonic,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,35,25,1385
Chevrolet,Sonic,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,35,25,1557
Chevrolet,Sonic,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,37,27,1385
Chevrolet,Sonic,2015,regular unleaded,138,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,34,27,1385
